player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,role,batting_score,bowling_score,overall_score
S Mathur,Hong Kong,18,T20I,198.0,231.0,11.0,4.0,12.0,16.5,85.71,68.0,34.34,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,47.752,50.0,97.75200000000001
Zain Ahmad,France,18,T20I,194.0,191.0,24.0,3.0,16.0,12.12,101.57,114.0,58.76,7.07,214.0,231.0,16.0,90.0,9.0,14.0,35.7,6.47,14.44,13.38,42.06,120.0,51.95,9.3,Utility,57.228,32.462,89.69
LS Barkania,Tanzania,18,T20I,14.0,25.0,0.0,0.0,1.0,14.0,56.0,0.0,0.0,0.0,359.0,283.0,24.0,194.0,19.0,9.0,59.8,4.73,11.79,14.96,54.04,130.0,45.94,12.82,Utility,28.000000000000004,46.758,74.75800000000001
TT Maposa,Zimbabwe,18,T20I,55.0,56.0,3.0,1.0,3.0,18.33,98.21,18.0,32.73,14.0,333.0,476.0,15.0,104.0,44.0,15.0,55.5,8.58,31.73,22.2,31.23,266.0,55.88,5.64,Utility,53.162,19.346,72.508
Anamul Haque,Bangladesh,18,T20I,396.0,353.0,42.0,11.0,16.0,24.75,112.18,234.0,59.09,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,66.59,50.0,116.59
GK Berg,Italy,18,T20I,153.0,124.0,11.0,6.0,7.0,21.86,123.39,80.0,52.29,7.29,301.0,326.0,19.0,142.0,30.0,11.0,50.2,6.49,17.16,15.84,47.18,186.0,57.06,7.34,Utility,68.558,34.586,103.144
Zaheer Zahiri,France,18,T20I,99.0,83.0,9.0,4.0,5.0,19.8,119.28,60.0,60.61,6.38,407.0,451.0,24.0,176.0,40.0,13.0,67.8,6.65,18.79,16.96,43.24,238.0,52.77,7.68,Utility,67.754,34.998000000000005,102.75200000000001
C Pyle,Gibraltar,18,T20I,309.0,263.0,28.0,12.0,14.0,22.07,117.49,184.0,59.55,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,67.73400000000001,50.0,117.73400000000001
Gayan Munaweera,Qatar,18,T20I,58.0,44.0,6.0,2.0,3.0,19.33,131.82,36.0,62.07,5.5,356.0,472.0,20.0,131.0,45.0,15.0,59.3,7.96,23.6,17.8,36.8,270.0,57.2,5.93,Utility,72.874,25.56,98.434
SH Obed,Vanuatu,18,T20I,71.0,72.0,4.0,2.0,5.0,14.2,98.61,28.0,39.44,12.0,180.0,206.0,11.0,62.0,8.0,9.0,30.0,6.87,18.73,16.36,34.44,86.0,41.75,10.59,Utility,53.012,26.937999999999995,79.94999999999999
KT Maphaka,South Africa,18,T20I,19.0,24.0,2.0,0.0,2.0,9.5,79.17,8.0,42.11,12.0,389.0,561.0,18.0,124.0,43.0,24.0,64.8,8.66,31.17,21.61,31.88,316.0,56.33,5.81,Utility,43.89,20.276,64.166
Bilal Masud,Estonia,18,T20I,434.0,362.0,32.0,16.0,13.0,33.38,119.89,224.0,51.61,7.54,171.0,189.0,8.0,69.0,17.0,3.0,28.5,6.63,23.62,21.38,40.35,86.0,45.5,8.55,Utility,71.63000000000001,28.12,99.75000000000001
YS Samra,Canada,18,T20I,524.0,348.0,48.0,30.0,14.0,37.43,150.57,372.0,70.99,4.46,12.0,13.0,2.0,5.0,0.0,1.0,2.0,6.5,6.5,6.0,41.67,6.0,46.15,12.0,Utility,89.398,26.634,116.032
M Kpaka,Sierra Leone,18,T20I,77.0,154.0,0.0,1.0,13.0,5.92,50.0,6.0,7.79,154.0,202.0,206.0,11.0,88.0,10.0,6.0,33.7,6.11,18.73,18.36,43.56,76.0,36.89,12.62,Utility,23.926,32.562000000000005,56.488
RJ Sidebottom,England,18,T20I,5.0,4.0,1.0,0.0,0.0,0.0,125.0,4.0,80.0,4.0,382.0,461.0,23.0,141.0,41.0,11.0,63.7,7.24,20.04,16.61,36.91,230.0,49.89,7.35,Utility,66.0,30.381999999999998,96.382
RR Sarwan,West Indies,18,T20I,298.0,298.0,19.0,6.0,13.0,22.92,100.0,112.0,37.58,11.92,12.0,10.0,2.0,7.0,0.0,0.0,2.0,5.0,5.0,6.0,58.33,0.0,0.0,0.0,Utility,56.684,37.466,94.15
Nasir Jamshed,Pakistan,18,T20I,363.0,328.0,34.0,12.0,17.0,21.35,110.67,208.0,57.3,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,64.268,50.0,114.268
AJ Ayannaike,Nigeria,18,T20I,115.0,153.0,9.0,3.0,17.0,6.76,75.16,54.0,46.96,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,42.160000000000004,50.0,92.16
Ali Nawaz,Hungary,18,T20I,206.0,189.0,12.0,8.0,13.0,15.85,108.99,96.0,46.6,9.45,150.0,268.0,10.0,39.0,19.0,17.0,25.0,10.72,26.8,15.0,26.0,178.0,66.42,4.17,Utility,59.25600000000001,9.2,68.456
Tashi Phuntsho,Bhutan,18,T20I,129.0,201.0,4.0,1.0,9.0,14.33,64.18,22.0,17.05,40.2,266.0,221.0,19.0,153.0,17.0,7.0,44.3,4.99,11.63,14.0,57.52,110.0,49.77,11.08,Utility,34.81400000000001,44.153999999999996,78.968
AUKDS Kalugala,Cyprus,18,T20I,281.0,257.0,29.0,12.0,18.0,15.61,109.34,188.0,66.9,6.27,51.0,56.0,2.0,21.0,0.0,3.0,8.5,6.59,28.0,25.5,41.18,18.0,32.14,17.0,Utility,63.36000000000001,26.086000000000002,89.44600000000001
R Siriwardena,Cyprus,18,T20I,55.0,86.0,6.0,0.0,6.0,9.17,63.95,24.0,43.64,14.33,191.0,276.0,18.0,59.0,14.0,17.0,31.8,8.68,15.33,10.61,30.89,158.0,57.25,6.16,Utility,37.976,19.978,57.954
CA Lynn,Australia,18,T20I,291.0,232.0,28.0,14.0,14.0,20.79,125.43,196.0,67.35,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,71.958,50.0,121.958
Vishil Patel,Kenya,18,T20I,15.0,43.0,0.0,0.0,3.0,5.0,34.88,0.0,0.0,0.0,300.0,329.0,19.0,135.0,24.0,11.0,50.0,6.58,17.32,15.79,45.0,162.0,49.24,8.57,Utility,15.952000000000002,33.7,49.652
Musaddiq Ahmed,Germany,18,T20I,636.0,371.0,69.0,41.0,18.0,35.33,171.43,522.0,82.08,3.37,99.0,128.0,2.0,18.0,8.0,3.0,16.5,7.76,64.0,49.5,18.18,50.0,39.06,9.0,Utility,99.12,15.636000000000003,114.756
Muhammad Farooq,Cyprus,18,T20I,148.0,111.0,17.0,9.0,6.0,24.67,133.33,122.0,82.43,4.27,358.0,405.0,19.0,159.0,27.0,21.0,59.7,6.78,21.32,18.84,44.41,234.0,57.78,7.46,Utility,79.686,32.582,112.268
Anwar Rahman,Malaysia,18,T20I,10.0,27.0,0.0,0.0,4.0,2.5,37.04,0.0,0.0,0.0,331.0,333.0,20.0,141.0,24.0,10.0,55.2,6.03,16.65,16.55,42.6,156.0,46.85,9.74,Utility,15.816,36.37,52.186
Wahidullah Sahak,Norway,18,T20I,200.0,179.0,18.0,7.0,12.0,16.67,111.73,114.0,57.0,7.16,272.0,360.0,19.0,97.0,32.0,12.0,45.3,7.95,18.95,14.32,35.66,200.0,55.56,6.18,Utility,62.760000000000005,24.982,87.742
P Kumbhare,Japan,18,T20I,15.0,27.0,0.0,0.0,5.0,3.0,55.56,0.0,0.0,0.0,374.0,285.0,21.0,222.0,26.0,8.0,62.3,4.57,13.57,17.81,59.36,152.0,53.33,11.0,Utility,23.424000000000003,47.422,70.846
SC van Schalkwyk,United States of America,18,T20I,107.0,98.0,8.0,3.0,5.0,21.4,109.18,50.0,46.73,8.91,366.0,522.0,28.0,102.0,36.0,22.0,61.0,8.56,18.64,13.07,27.87,276.0,52.87,6.31,Utility,61.578,23.974,85.552
G Coetzee,South Africa,18,T20I,128.0,96.0,10.0,7.0,11.0,11.64,133.33,82.0,64.06,5.65,415.0,579.0,22.0,161.0,49.0,27.0,69.2,8.37,26.32,18.86,38.8,358.0,61.83,5.46,Utility,70.80000000000001,24.71,95.51000000000002
A Sharma,United Arab Emirates,18,T20I,439.0,387.0,50.0,12.0,17.0,25.82,113.44,272.0,61.96,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.096,50.0,118.096
AM Hardie,Australia,18,T20I,180.0,149.0,19.0,5.0,8.0,22.5,120.81,106.0,58.89,6.21,286.0,399.0,15.0,109.0,37.0,19.0,47.7,8.36,26.6,19.07,38.11,262.0,65.66,5.11,Utility,69.102,21.822000000000003,90.924
D Madushanka,Sri Lanka,18,T20I,1.0,7.0,0.0,0.0,4.0,0.25,14.29,0.0,0.0,0.0,395.0,597.0,18.0,139.0,58.0,24.0,65.8,9.07,33.17,21.94,35.19,376.0,62.98,4.82,Utility,5.816,18.887999999999998,24.703999999999997
Abhishek Anand,Japan,18,T20I,279.0,266.0,26.0,13.0,17.0,16.41,104.89,182.0,65.23,6.82,32.0,14.0,1.0,18.0,0.0,0.0,5.3,2.64,14.0,32.0,56.25,0.0,0.0,0.0,Utility,61.566,48.449999999999996,110.01599999999999
A Pusthay,Finland,18,T20I,236.0,285.0,23.0,3.0,17.0,13.88,82.81,110.0,46.61,10.96,106.0,130.0,7.0,38.0,5.0,5.0,17.7,7.34,18.57,15.14,35.85,50.0,38.46,10.6,Utility,47.998000000000005,23.270000000000003,71.268
Abdullah Mahmood,Denmark,18,T20I,16.0,26.0,0.0,0.0,6.0,2.67,61.54,0.0,0.0,0.0,247.0,267.0,13.0,83.0,16.0,7.0,41.2,6.48,20.54,19.0,33.6,106.0,39.7,10.74,Utility,25.684,29.519999999999996,55.20399999999999
SFS Cheema,Austria,18,T20I,2.0,9.0,0.0,0.0,4.0,0.5,22.22,0.0,0.0,0.0,208.0,268.0,17.0,74.0,16.0,11.0,34.7,7.72,15.76,12.24,35.58,130.0,48.51,7.7,Utility,9.088,25.316000000000003,34.404
LJ Barker,Guernsey,17,T20I,125.0,136.0,17.0,0.0,13.0,9.62,91.91,68.0,54.4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,51.492000000000004,50.0,101.492
CC Machado,Brazil,17,T20I,69.0,142.0,2.0,0.0,11.0,6.27,48.59,8.0,11.59,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,24.262000000000004,50.0,74.262
LI Salomone,Mozambique,17,T20I,158.0,168.0,22.0,4.0,13.0,12.15,94.05,112.0,70.89,6.46,110.0,143.0,7.0,52.0,17.0,6.0,18.3,7.81,20.43,15.71,47.27,104.0,72.73,4.78,Utility,56.658,23.204000000000004,79.86200000000001
RT Ponting,Australia,17,T20I,401.0,311.0,42.0,11.0,13.0,30.85,128.94,234.0,58.35,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,75.58600000000001,50.0,125.58600000000001
CAK Rajitha,Sri Lanka,17,T20I,31.0,61.0,2.0,0.0,2.0,15.5,50.82,8.0,25.81,30.5,394.0,595.0,16.0,136.0,57.0,24.0,65.7,9.06,37.19,24.62,34.52,372.0,62.52,4.86,Utility,31.69,18.003999999999998,49.694
JDF Vandersay,Sri Lanka,17,T20I,35.0,42.0,3.0,1.0,3.0,11.67,83.33,18.0,51.43,10.5,372.0,499.0,8.0,106.0,29.0,19.0,62.0,8.05,62.38,46.5,28.49,230.0,46.09,7.75,Utility,48.286,18.647999999999996,66.934
S Godara,Cambodia,17,T20I,94.0,65.0,5.0,9.0,5.0,18.8,144.62,74.0,78.72,4.64,355.0,377.0,22.0,187.0,37.0,12.0,59.2,6.37,17.14,16.14,52.68,220.0,58.36,7.24,Utility,81.11200000000001,37.486000000000004,118.59800000000001
H Khogiyani,Austria,17,T20I,121.0,81.0,9.0,9.0,7.0,17.29,149.38,90.0,74.38,4.5,307.0,392.0,9.0,96.0,30.0,11.0,51.2,7.66,43.56,34.11,31.27,186.0,47.45,7.49,Utility,81.54400000000001,21.554,103.09800000000001
Mahmud Jasat,Panama,17,T20I,224.0,319.0,14.0,2.0,15.0,14.93,70.22,68.0,30.36,19.94,8.0,14.0,0.0,0.0,0.0,1.0,1.3,10.77,0.0,0.0,0.0,6.0,42.86,8.0,Utility,40.132000000000005,0.0,40.132000000000005
SW Poynter,Ireland,17,T20I,152.0,147.0,12.0,4.0,11.0,13.82,103.4,72.0,47.37,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,56.36200000000001,50.0,106.36200000000001
GSNFG Jayasuriya,Sri Lanka,17,T20I,241.0,228.0,20.0,8.0,16.0,15.06,105.7,128.0,53.11,8.14,138.0,213.0,3.0,38.0,17.0,9.0,23.0,9.26,71.0,46.0,27.54,122.0,57.28,5.31,Utility,58.926,10.408000000000001,69.334
Mohammad Mithun,Bangladesh,17,T20I,127.0,138.0,10.0,4.0,12.0,10.58,92.03,64.0,50.39,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,51.12200000000001,50.0,101.12200000000001
JP Behrendorff,Australia,17,T20I,7.0,11.0,0.0,0.0,1.0,7.0,63.64,0.0,0.0,0.0,329.0,454.0,18.0,135.0,40.0,21.0,54.8,8.28,25.22,18.28,41.03,286.0,63.0,5.39,Utility,28.256000000000004,24.006000000000007,52.262000000000015
OA Shah,England,17,T20I,347.0,297.0,26.0,13.0,14.0,24.79,116.84,182.0,52.45,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,67.142,50.0,117.142
JC Tredwell,England,17,T20I,32.0,21.0,4.0,1.0,2.0,16.0,152.38,22.0,68.75,4.2,318.0,422.0,7.0,94.0,24.0,19.0,53.0,7.96,60.29,45.43,29.56,210.0,49.76,7.4,Utility,81.102,18.912,100.01400000000001
DC Stovell,Bermuda,17,T20I,198.0,197.0,13.0,3.0,9.0,22.0,100.51,70.0,35.35,12.31,266.0,293.0,16.0,106.0,19.0,10.0,44.3,6.61,18.31,16.62,39.85,136.0,46.42,9.17,Utility,56.074000000000005,31.32,87.394
SA Wijeratne,Canada,17,T20I,261.0,224.0,38.0,2.0,11.0,23.73,116.52,164.0,62.84,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.668,50.0,118.668
J Kila,Papua New Guinea,17,T20I,66.0,50.0,4.0,5.0,5.0,13.2,132.0,46.0,69.7,5.56,108.0,99.0,3.0,46.0,5.0,3.0,18.0,5.5,33.0,36.0,42.59,38.0,38.38,13.5,Utility,72.02000000000001,32.218,104.23800000000001
JOA Gordon,Canada,17,T20I,4.0,8.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,361.0,419.0,20.0,156.0,35.0,16.0,60.2,6.96,20.95,18.05,43.21,236.0,56.32,7.08,Utility,20.0,31.842,51.842
R Mangal,France,17,T20I,6.0,16.0,0.0,0.0,4.0,1.5,37.5,0.0,0.0,0.0,259.0,342.0,17.0,90.0,23.0,15.0,43.2,7.92,20.12,15.24,34.75,182.0,53.22,6.82,Utility,15.6,24.150000000000002,39.75
Waqar Ali,Cyprus,17,T20I,4.0,6.0,0.0,0.0,1.0,4.0,66.67,0.0,0.0,0.0,409.0,352.0,33.0,186.0,29.0,4.0,68.2,5.16,10.67,12.39,45.48,140.0,39.77,12.39,Utility,28.268000000000004,46.495999999999995,74.764
Saghar Manzoor,Croatia,17,T20I,202.0,222.0,20.0,9.0,15.0,13.47,90.99,134.0,66.34,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,55.052,50.0,105.05199999999999
OE Taylor,Cook Islands,17,T20I,61.0,105.0,2.0,0.0,8.0,7.62,58.1,8.0,13.11,52.5,290.0,326.0,26.0,130.0,25.0,13.0,48.3,6.75,12.54,11.15,44.83,178.0,54.6,7.63,Utility,28.910000000000004,35.616,64.52600000000001
HV Mandhyan,Hungary,17,T20I,214.0,238.0,15.0,7.0,15.0,14.27,89.92,102.0,47.66,10.82,411.0,481.0,22.0,173.0,46.0,11.0,68.5,7.02,21.86,18.68,42.09,250.0,51.98,7.21,Utility,51.208,32.118,83.326
Paing Danu,Myanmar,17,T20I,196.0,235.0,15.0,9.0,15.0,13.07,83.4,114.0,58.16,9.79,303.0,343.0,12.0,122.0,28.0,9.0,50.5,6.79,28.58,25.25,40.26,166.0,48.4,8.19,Utility,50.220000000000006,28.902,79.12200000000001
CB Sole,Scotland,17,T20I,21.0,25.0,2.0,0.0,3.0,7.0,84.0,8.0,38.1,12.5,355.0,553.0,15.0,99.0,47.0,22.0,59.2,9.34,36.87,23.67,27.89,320.0,57.87,5.14,Utility,44.019999999999996,14.878,58.897999999999996
Faheem Nellancheri,Finland,17,T20I,176.0,141.0,14.0,10.0,12.0,14.67,124.82,116.0,65.91,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.978,50.0,118.978
CJ Langford,Isle of Man,17,T20I,119.0,116.0,9.0,3.0,4.0,29.75,102.59,54.0,45.38,9.67,320.0,327.0,19.0,152.0,34.0,7.0,53.3,6.14,17.21,16.84,47.5,178.0,54.43,7.8,Utility,62.012,36.400000000000006,98.412
D Norotam,Portugal,17,T20I,470.0,352.0,52.0,17.0,17.0,27.65,133.52,310.0,65.96,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,77.66,50.0,127.66
Abdul Shakoor,United Arab Emirates,17,T20I,158.0,192.0,12.0,1.0,10.0,15.8,82.29,54.0,34.18,14.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,46.072,50.0,96.072
Manan Bashir,Bulgaria,17,T20I,428.0,198.0,18.0,47.0,13.0,32.92,216.16,354.0,82.71,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,116.174,50.0,166.174
SR Patel,England,17,T20I,189.0,179.0,17.0,5.0,12.0,15.75,105.59,98.0,51.85,8.14,236.0,319.0,5.0,77.0,15.0,19.0,39.3,8.12,63.8,47.2,32.63,174.0,54.55,6.94,Utility,58.906000000000006,17.926000000000005,76.83200000000001
Jakob Gul,Bulgaria,17,T20I,128.0,105.0,6.0,9.0,11.0,11.64,121.9,78.0,60.94,7.0,357.0,437.0,24.0,124.0,27.0,18.0,59.5,7.34,18.21,14.88,34.73,216.0,49.43,7.93,Utility,65.604,29.846000000000004,95.45
Muhammad Moiz,Romania,17,T20I,124.0,101.0,11.0,7.0,14.0,8.86,122.77,86.0,69.35,5.61,312.0,408.0,22.0,124.0,38.0,14.0,52.0,7.85,18.55,14.18,39.74,236.0,57.84,6.0,Utility,66.522,27.498000000000005,94.02000000000001
JR Philippe,Australia,17,T20I,186.0,177.0,13.0,5.0,15.0,12.4,105.08,82.0,44.09,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,55.81,50.0,105.81
L Wood,England,17,T20I,4.0,6.0,0.0,0.0,1.0,4.0,66.67,0.0,0.0,0.0,319.0,467.0,19.0,123.0,46.0,21.0,53.2,8.78,24.58,16.79,38.56,310.0,66.38,4.76,Utility,28.268000000000004,21.412000000000003,49.68000000000001
M Whelan,Gibraltar,17,T20I,86.0,84.0,6.0,2.0,8.0,10.75,102.38,36.0,41.86,10.5,116.0,218.0,4.0,30.0,11.0,16.0,19.3,11.3,54.5,29.0,25.86,140.0,64.22,4.3,Utility,53.623999999999995,6.772,60.395999999999994
H Venkataram,Singapore,17,T20I,148.0,134.0,12.0,5.0,2.0,74.0,110.45,78.0,52.7,7.88,336.0,394.0,21.0,122.0,43.0,5.0,56.0,7.04,18.76,16.0,36.31,202.0,51.27,7.0,Utility,84.32000000000001,30.462000000000003,114.78200000000001
K Juma,Tanzania,17,T20I,6.0,9.0,1.0,0.0,4.0,1.5,66.67,4.0,66.67,9.0,390.0,374.0,28.0,193.0,36.0,7.0,65.0,5.75,13.36,13.93,49.49,186.0,49.73,9.07,Utility,40.602000000000004,42.348000000000006,82.95000000000002
C Chete,Malawi,17,T20I,33.0,48.0,4.0,0.0,9.0,3.67,68.75,16.0,48.48,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,38.664,50.0,88.664
J Marples,Gibraltar,17,T20I,34.0,43.0,2.0,0.0,4.0,8.5,79.07,8.0,23.53,21.5,6.0,14.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0,16.67,10.0,71.43,3.0,Utility,39.734,3.3340000000000005,43.068000000000005
NR Johns-Wickberg,Serbia,17,T20I,66.0,93.0,8.0,0.0,5.0,13.2,70.97,32.0,48.48,11.62,351.0,365.0,19.0,175.0,25.0,19.0,58.5,6.24,19.21,18.47,49.86,214.0,58.63,7.98,Utility,43.364,36.372,79.73599999999999
Milad Momend,Luxembourg,17,T20I,10.0,38.0,1.0,0.0,5.0,2.0,26.32,4.0,40.0,38.0,397.0,546.0,28.0,145.0,59.0,16.0,66.2,8.25,19.5,14.18,36.52,332.0,60.81,5.29,Utility,19.328000000000003,27.254000000000005,46.58200000000001
Zaid Ahmad,Sweden,17,T20I,162.0,167.0,9.0,6.0,10.0,16.2,97.01,72.0,44.44,11.13,273.0,349.0,15.0,101.0,31.0,10.0,45.5,7.67,23.27,18.2,37.0,184.0,52.72,6.66,Utility,54.172000000000004,25.049999999999997,79.22200000000001
Amjad Javed,United Arab Emirates,17,T20I,240.0,226.0,12.0,15.0,11.0,21.82,106.19,138.0,57.5,8.37,357.0,419.0,26.0,153.0,37.0,13.0,59.5,7.04,16.12,13.73,42.86,226.0,53.94,7.14,Utility,62.704,33.772000000000006,96.476
V Sehwag,India,17,T20I,386.0,274.0,42.0,16.0,15.0,25.73,140.88,264.0,68.39,4.72,7.0,20.0,0.0,0.0,0.0,2.0,1.2,16.67,0.0,0.0,0.0,12.0,60.0,3.5,Utility,80.322,0.0,80.322
DP Nannes,Australia,17,T20I,22.0,19.0,1.0,1.0,1.0,22.0,115.79,10.0,45.45,9.5,379.0,467.0,28.0,162.0,48.0,14.0,63.2,7.39,16.68,13.54,42.74,276.0,59.1,6.11,Utility,64.206,32.798,97.004
GD Elliott,ICC World XI,17,T20I,171.0,159.0,13.0,2.0,8.0,21.38,107.55,64.0,37.43,10.6,195.0,241.0,14.0,56.0,16.0,8.0,32.5,7.42,17.21,13.93,28.72,112.0,46.47,8.12,Utility,59.05800000000001,24.244,83.302
S Vesawkar,Nepal,17,T20I,266.0,272.0,20.0,7.0,10.0,26.6,97.79,122.0,45.86,10.07,30.0,42.0,0.0,4.0,1.0,2.0,5.0,8.4,0.0,0.0,13.33,16.0,38.1,10.0,Utility,58.92800000000001,10.665999999999999,69.59400000000001
Abhijeet Ahuja,Hungary,17,T20I,313.0,355.0,25.0,7.0,15.0,20.87,88.17,142.0,45.37,11.09,12.0,8.0,2.0,10.0,2.0,0.0,2.0,4.0,4.0,6.0,83.33,8.0,100.0,6.0,Utility,52.69,47.466,100.156
KR Jha,Austria,17,T20I,85.0,122.0,3.0,2.0,9.0,9.44,69.67,24.0,28.24,24.4,176.0,232.0,10.0,62.0,17.0,10.0,29.3,7.92,23.2,17.6,35.23,128.0,55.17,6.52,Utility,37.292,21.445999999999998,58.738
JEA Doctora,Philippines,17,T20I,117.0,148.0,9.0,4.0,9.0,13.0,79.05,60.0,51.28,11.38,73.0,101.0,3.0,27.0,9.0,5.0,12.2,8.28,33.67,24.33,36.99,66.0,65.35,5.21,Utility,47.076,17.198000000000004,64.274
D Marks,Malta,17,T20I,31.0,35.0,1.0,1.0,3.0,10.33,88.57,10.0,32.26,17.5,390.0,549.0,17.0,131.0,42.0,24.0,65.0,8.45,32.29,22.94,33.59,312.0,56.83,5.91,Utility,46.01199999999999,21.268000000000004,67.28
G Burrows,Isle of Man,17,T20I,432.0,376.0,36.0,10.0,13.0,33.23,114.89,204.0,47.22,8.17,18.0,24.0,2.0,6.0,0.0,2.0,3.0,8.0,12.0,9.0,33.33,12.0,50.0,9.0,Utility,68.69200000000001,17.466,86.15800000000002
M Vaik,Estonia,17,T20I,58.0,110.0,1.0,0.0,8.0,7.25,52.73,4.0,6.9,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,25.371999999999996,50.0,75.372
PJ Moor,Zimbabwe,17,T20I,313.0,249.0,19.0,21.0,12.0,26.08,125.7,202.0,64.54,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,73.62,50.0,123.62
A Paul,Estonia,17,T20I,28.0,38.0,1.0,0.0,3.0,9.33,73.68,4.0,14.29,38.0,228.0,318.0,14.0,70.0,21.0,13.0,38.0,8.37,22.71,16.29,30.7,162.0,50.94,6.71,Utility,36.062000000000005,19.890000000000004,55.95200000000001
Mohammad Boota,United Arab Emirates,17,T20I,120.0,109.0,9.0,4.0,7.0,17.14,110.09,60.0,50.0,8.38,6.0,13.0,1.0,2.0,1.0,1.0,1.0,13.0,13.0,6.0,33.33,10.0,76.92,3.0,Utility,60.892,7.066000000000001,67.958
Mohammed Siraj,India,17,T20I,14.0,16.0,1.0,0.0,2.0,7.0,87.5,4.0,28.57,16.0,388.0,491.0,17.0,160.0,48.0,16.0,64.7,7.59,28.88,22.82,41.24,288.0,58.66,6.06,Utility,43.513999999999996,27.098000000000003,70.612
Ali Saleem,Norway,17,T20I,216.0,187.0,14.0,11.0,11.0,19.64,115.51,122.0,56.48,7.48,6.0,4.0,1.0,4.0,0.0,0.0,1.0,4.0,4.0,6.0,66.67,0.0,0.0,0.0,Utility,65.35600000000001,43.734,109.09
PV Vuniwaqa,Fiji,16,T20I,533.0,372.0,43.0,40.0,15.0,35.53,143.28,412.0,77.3,4.48,167.0,230.0,6.0,51.0,17.0,8.0,27.8,8.27,38.33,27.83,30.54,116.0,50.43,6.68,Utility,86.98400000000001,17.158,104.14200000000001
Kuldeep Gurjar,South Korea,16,T20I,51.0,94.0,0.0,3.0,10.0,5.1,54.26,18.0,35.29,31.33,202.0,285.0,14.0,63.0,17.0,16.0,33.7,8.46,20.36,14.43,31.19,164.0,57.54,6.12,Utility,30.802,19.537999999999997,50.339999999999996
Kim Daeyeon,South Korea,16,T20I,100.0,159.0,9.0,1.0,14.0,7.14,62.89,42.0,42.0,15.9,146.0,197.0,10.0,53.0,14.0,8.0,24.3,8.11,19.7,14.6,36.3,104.0,52.79,6.64,Utility,36.412,20.71,57.122
